2002, 1, 0, -9.62, 0.0, 46.2764705882353, 63.542705882352934, 3.974361, 8.530819
2002, 1, 720, -9.62, 0.0, 72.17096774193548, 0.003, 33.822379999999995, -33.169079999999994
2002, 2, 0, -9.66, 0.0, 54.652941176470584, 59.047294117647056, 4.112767000000001, 4.706953
2002, 2, 720, -9.66, 0.0, 72.5, 0.003, 32.248799999999996, -29.631839999999997
2002, 3, 0, -11.22, 0.0, 45.18823529411765, 52.34658823529412, 6.815348, 3.6079859999999995
2002, 3, 720, -11.22, 0.0, 54.46451612903226, 0.003, 37.67033799999999, -37.07164400000001
2002, 4, 0, -11.24, 0.0, 52.805263157894736, 50.84157894736842, 7.972127, 3.5263889999999996
2002, 4, 720, -11.24, 0.0, 40.775862068965516, 0.003, 32.20285, -31.31975
2002, 5, 0, -10.88, 0.0, 97.59473684210526, 55.936315789473696, 2.918902, 14.242952
2002, 5, 720, -10.88, 0.0, 27.7448275862069, 0.003, 25.933848, -25.278152000000002
2002, 6, 0, -9.16, 0.0, 96.01052631578948, 65.71421052631578, 2.633496, 18.499170000000003
2002, 6, 720, -9.16, 0.0, 30.148275862068967, 0.003, 15.217741, -8.688982
2002, 7, 0, -8.09, 0.0, 107.96111111111111, 84.31833333333333, 1.910807, 12.558365000000002
2002, 7, 720, -8.09, 0.0, 36.43666666666668, 0.003, 14.338754000000002, -1.891035999999999
2002, 8, 0, -8.57, 0.0, 152.27894736842106, 87.4342105263158, 4.442744, 10.554237400000002
2002, 8, 720, -8.57, 0.0, 47.889655172413796, 0.003, 15.746680000000001, -4.468215000000001
2002, 9, 0, -7.871, 0.0, 175.84210526315792, 77.27210526315788, 0.7727140000000001, 16.592022
2002, 9, 720, -7.871, 0.0, 43.51034482758621, 0.003, 10.278986000000002, 8.084548900000001
2002, 10, 0, -8.68, 0.0, 190.24210526315787, 79.76578947368421, 10.232049, 10.344527999999999
2002, 10, 720, -8.68, 0.0, 41.589655172413806, 0.003, 28.218125, -4.357735
2002, 11, 0, -9.96, 0.0, 83.13, 66.6485, 1.4795398, 24.643999
2002, 11, 720, -9.96, 0.0, 30.982142857142858, 0.003, 0.39467195499999996, 28.310574999999996
2002, 12, 0, -5.72, 0.0, 143.38000000000002, 97.35050000000001, 5.2606020000000004, 43.880039
2002, 12, 720, -5.72, 0.0, 31.339285714285708, 0.003, 3.3465290999999997, 36.010830000000006
2002, 13, 0, -7.27, 0.0, 34.565, 105.59699999999998, 9.6632909, 25.049723
2002, 13, 720, -7.27, 0.0, 33.60714285714286, 0.003, 8.252832, 47.92613
2002, 14, 0, -7.94, 0.0, 83.94, 94.034, 4.871426700000001, 26.915978000000006
2002, 14, 720, -7.94, 0.0, 35.47142857142857, 0.003, 4.7977037, 42.022547
2002, 15, 0, -9.22, 0.0, 87.68, 95.53599999999999, 3.8917754000000007, 24.730163
2002, 15, 720, -9.22, 0.0, 36.08571428571429, 0.003, 0.0, 50.79517999999999
2002, 16, 0, -7.91, 0.0, 71.515, 105.59449999999997, 7.1953116, 20.231674000000005
2002, 16, 720, -7.91, 0.0, 28.174999999999994, 0.003, 15.140958000000001, 25.451255999999997
2002, 17, 0, -7.88, 0.0, 63.005, 113.56299999999999, 7.640079900000001, 25.106180700000003
2002, 17, 720, -7.88, 0.0, 19.728571428571428, 0.003, 59.1712047, -29.763785999999996
2002, 18, 0, -9.4, 0.0, 82.365, 106.71100000000001, 12.5405409, 20.092893999999998
2002, 18, 720, -9.4, 0.0, 57.18928571428571, 0.003, 32.50684, -3.5047200000000003
2002, 19, 0, -4.519, 0.0, 143.895, 89.9705, 2.4702278, 41.999036000000004
2002, 19, 720, -4.519, 0.0, 80.61428571428573, 0.003, 0.4236993000000001, 32.3844
2002, 20, 0, -4.048, 0.0, 159.68, 114.41099999999999, 2.657863, 38.61048799999999
2002, 20, 720, -4.048, 0.0, 95.19999999999999, 0.003, 0.670499435, 27.866266
2002, 21, 0, -3.142, 0.3, 145.135, 88.2125, 0.0, 36.56666
2002, 21, 720, -3.142, 0.0, 79.025, 0.003, 0.51656, 31.758566000000002
2002, 22, 0, -5.4, 0.0, 136.03, 104.06300000000002, 6.018904, 26.091287
2002, 22, 720, -5.4, 0.0, 76.03214285714286, 0.003, 2.6372230000000005, 23.543270999999997
2002, 23, 0, -5.32, 0.0, 106.01, 105.89799999999998, 2.840672, 28.7287892
2002, 23, 720, -5.32, 0.0, 93.70000000000002, 0.003, 5.01506, 27.750352
2002, 24, 0, 3.61, 0.0, 260.42, 104.968, 2.0365752, 34.34201899999999
2002, 24, 720, 3.61, 0.0, 186.8464285714286, 0.003, 5.28061, 28.986369999999997
2002, 25, 0, -2.02, 0.0, 144.62, 157.19899999999996, 10.165645999999999, 36.890142
2002, 25, 720, -2.02, 0.0, 64.32857142857141, 0.003, 0.47807069999999996, 31.457376000000004
2002, 26, 0, 2.01, 0.0, 259.945, 183.191, 8.398835, 26.177186900000002
2002, 26, 720, 2.01, 0.0, 149.57499999999996, 0.003, 0.0633668, 37.55763999999999
2002, 27, 0, 1.08, 7.9, 188.7190476190476, 61.36428571428571, 2.37175, 37.6127
2002, 27, 720, 1.08, 0.0, 126.54074074074076, 0.003, 0.0, 37.82742999999999
2002, 28, 0, 2.58, 0.0, 97.72857142857147, 159.8147619047619, 10.945903900000001, 20.58946
2002, 28, 720, 2.58, 0.0, 39.58518518518519, 0.003, 2.278523, 39.161733
2002, 29, 0, -1.31, 0.0, 280.81, 181.3, 15.489199, 15.518400200000002
2002, 29, 720, -1.31, 0.0, 174.83571428571432, 0.003, 0.0, 47.432860000000005
2002, 30, 0, -1.42, 0.0, 275.705, 189.52299999999997, 15.666057, 23.379454999999997
2002, 30, 720, -1.42, 0.0, 132.56785714285712, 0.003, 7.02631, 43.26126
2002, 31, 0, -1.17, 0.0, 230.80476190476188, 131.96714285714285, 24.188007999999996, 24.619542000000003
2002, 31, 720, -1.17, 0.0, 131.30740740740742, 0.003, 1.85627, 53.928421
2002, 32, 0, -0.39, 0.0, 208.75238095238097, 200.74661904761905, 23.594637199999998, 20.402772000000002
2002, 32, 720, -0.39, 0.0, 106.22962962962963, 0.003, 0.0, 56.39933
2002, 33, 0, -3.73, 0.0, 229.90909090909088, 165.08468181818182, 26.407932700000003, 34.483177700000006
2002, 33, 720, -3.73, 0.0, 193.81923076923076, 0.003, 1.55591913, 57.713154
