2.203152604166666695e+00, -1.225113416666666843e+00
1.560563979166666726e-01, 7.340429166666665450e-01
2.318221714583333704e+00, -1.413973845833333520e+00
2.326319889583333467e+00, -1.556827975000000253e+00
1.899039324583333022e+00, -9.179215625000000101e-01
1.310638685416666949e+00, -8.321628124999999043e-01
2.522445631249999654e+00, -1.965303952083332417e+00
2.042971378749999456e+00, -1.369176687499999767e+00
1.201215091666666845e+00, -3.884349375000002991e-01
2.646387083333333834e+00, -1.725719125000000576e+00
2.867976654166666250e+00, -1.889452916666666482e+00
3.009643837500000529e+00, -1.891318104166666458e+00
3.117156211458332660e+00, -1.884544854166667172e+00
3.309196159895833933e+00, -2.002235395833332987e+00
1.932576897916666425e+00, -6.558635479166666782e-01
3.535013774999999914e+00, -2.140280375000000124e+00
3.897519422916666088e+00, -2.050059604166666549e+00
3.984421036874999711e+00, -2.023433958333333393e+00
3.820232866666666727e+00, -1.888788750000000460e+00
3.591431137499998982e+00, -1.740110729166667092e+00
4.476419062499998880e+00, -2.252882693749999721e+00
2.031927562499999063e+00, -3.655671666666674563e-02
2.591545766666666584e+00, -1.012896000000000241e+00
1.672228612499998990e+00, -1.934709999999999208e-01
6.958134291666668858e-01, 8.089925395833331701e-01
8.846289166666666537e-01, 4.514758541666667457e-01
2.832983325000000274e+00, -1.746270624999999521e+00
3.596978645833333488e+00, -2.621588031249999506e+00
1.712223708958333424e+00, -8.775579208333335046e-01
1.768372458333333341e+00, -9.359251312499999864e-01
1.923849687499999739e+00, -8.676295833333335095e-01
1.156155845833333196e+00, -4.918662291666668351e-01
8.008546458333333229e-01, -6.938670625000002701e-02
1.014276414583333397e+00, -2.701364041666665106e-01
3.854158872916667367e+00, -2.782688937499999682e+00
3.578671154166667367e+00, -2.579439708333333581e+00
3.782780062500000540e+00, -2.671186799999999639e+00
1.915468329166666317e+00, 9.359183333333333243e-02
4.332268770833333171e+00, -1.604681875000000035e+00
4.261840770833333458e+00, -1.183048941666666964e+00
4.621556145833333851e+00, -1.550912958333333647e+00
3.618513874999999658e+00, -2.409385749999999771e+00
4.677999562500001041e+00, -3.446181881249998469e+00
3.664960833333334111e+00, -2.451052229166666763e+00
2.784683166666666931e+00, -1.644593979166666387e+00
1.125572729166666619e+00, 9.417260416666661804e-02
1.146352954166666605e+00, 1.504200625000000624e-01
3.327906068749999502e+00, -1.809048124999999452e+00
2.790921387500000517e+00, -1.313448333333332885e+00
3.354563060416666076e+00, -1.906684895833332893e+00
4.276668187500000329e+00, -2.560566145833333085e+00
2.805959456249999651e+00, -6.696226250000001379e-01
3.220002243750000659e+00, -1.087147375000000027e+00
8.251923416666665512e-01, 5.561070583333335149e-01
3.829080509375000219e+00, -2.666921325000000120e+00
4.687761314583333672e+00, -3.016147756249999645e+00
3.246709327083333374e+00, -1.347265374999999432e+00
1.612460741666666308e+00, -1.629008999999998208e-01
