1, 123, 1, 0
1, 123, 2, 0
1, 123, 3, 0
1, 123, 4, 0
1, 123, 5, 0
1, 123, 6, 0
1, 123, 7, 0
1, 123, 8, 0
1, 123, 9, 0
1, 123, 10, 0
1, 123, 11, 0
1, 123, 12, 0
1, 123, 13, 0
1, 123, 14, 0
1, 123, 15, 8.59119e-08
1, 123, 16, 1.67592e-07
1, 123, 17, 1.67651e-07
1, 123, 18, 1.67665e-07
1, 123, 19, 1.67678e-07
1, 123, 20, 1.67684e-07
1, 123, 21, 1.67688e-07
1, 123, 22, 1.67689e-07
1, 123, 23, 1.67689e-07
1, 123, 24, 1.67688e-07
1, 123, 25, 1.67686e-07
1, 123, 26, 1.67681e-07
1, 123, 27, 1.67677e-07
1, 123, 28, 1.67665e-07
1, 123, 29, 1.67645e-07
1, 123, 30, 1.67637e-07
1, 123, 31, 1.67625e-07
1, 123, 32, 1.67619e-07
1, 123, 33, 1.67632e-07
1, 123, 34, 1.6762e-07
1, 123, 35, 1.67618e-07
1, 123, 36, 1.6761e-07
1, 123, 37, 1.67611e-07
1, 123, 38, 1.67602e-07
1, 123, 39, 1.67539e-07
1, 123, 40, 1.67384e-07
1, 123, 41, 1.60815e-07
1, 123, 42, 0
1, 123, 43, 0
1, 123, 44, 0
1, 123, 45, 0
1, 123, 46, 0
1, 123, 47, 0
1, 123, 48, 0
1, 124, 1, 0
1, 124, 2, 0
1, 124, 3, 0
1, 124, 4, 0
1, 124, 5, 0
1, 124, 6, 0
1, 124, 7, 0
1, 124, 8, 0
1, 124, 9, 0
1, 124, 10, 0
1, 124, 11, 0
1, 124, 12, 0
1, 124, 13, 0
1, 124, 14, 0
1, 124, 15, 1.94959e-07
1, 124, 16, 3.41726e-07
1, 124, 17, 3.41836e-07
1, 124, 18, 3.41919e-07
1, 124, 19, 3.41936e-07
1, 124, 20, 3.4194e-07
1, 124, 21, 3.41938e-07
1, 124, 22, 3.41931e-07
1, 124, 23, 3.41928e-07
1, 124, 24, 3.41915e-07
1, 124, 25, 3.41894e-07
1, 124, 26, 3.41878e-07
1, 124, 27, 3.41858e-07
1, 124, 28, 3.4183e-07
1, 124, 29, 3.4182e-07
