-4.15	-22.49	-14.16	0	161	87.49	32400	9999	9999
-3.83	-25.58	-14.57	0	184	133.53	32400	9999	9999
-2.23	-24.28	-14.54	0	186	136.55	32400	9999	9999
-2.35	-24.44	-14.67	0	168	126.99	32400	9999	9999
-3.01	-25.67	-14.56	0	171	139.84	34200	9999	9999
-2.52	-22.53	-14.95	0	164	142.77	34200	9999	9999
-0.46	-25.88	-15.23	0	174	141.65	36000	9999	9999
-3.5	-24.05	-13.88	0	166	116.79	36000	9999	9999
-3.73	-22.21	-13.85	0	138	136.51	36000	9999	9999
-4.67	-24.97	-16.86	0	108	128.84	36000	9999	9999
-7.57	-25.82	-17.28	0	99	106.73	36000	9999	9999
-2.5	-23.66	-16.35	0	161	149.6	36000	9999	9999
-1.82	-26.44	-15.96	0	177	133.49	36000	9999	9999
-2.52	-24.05	-15.17	0	156	135.3	36000	9999	9999
-0.26	-22.55	-12.43	0	215	144.45	36000	9999	9999
1.81	-18.64	-10.09	0	205	109.37	36000	9999	9999
0.56	-20.61	-10.15	0	193	114.41	36000	9999	9999
2.64	-16.49	-8.81	0	243	146.64	36000	9999	9999
4.59	-19.6	-8.63	0	265	123.58	36000	9999	9999
3.86	-22.46	-10.54	0	241	149.67	36000	9999	9999
-1.75	-16.39	-9.04	0	244	156.7	36000	9999	9999
0.27	-21.34	-12.3	0	234	156.2	36000	9999	9999
-1.44	-25.46	-13.33	0	201	136.78	36000	9999	9999
-1.9	-22.2	-12.98	0	158	124.72	36000	9999	9999
-7.29	-20.13	-13.54	0	63	75.24	36000	9999	9999
-10.74	-23.72	-16.61	0	101	169.47	36000	9999	9999
-7.7	-29.45	-18.63	0	126	170.27	36000	9999	9999
-1.8	-28.49	-17.21	0	156	169.01	36000	9999	9999
-1.99	-24.25	-13.13	0	188	141.76	36000	9999	9999
-2.3	-22.29	-12.32	0.4	171	138.33	36000	9999	9999
-0.41	-23.11	-12.96	0	205	172.07	36000	9999	9999
-2.28	-24.57	-14.1	0	165	149.53	36000	9999	9999
-1.01	-20.81	-11.36	0	190	145.54	36000	9999	9999
-3.04	-21.47	-12.15	0	206	173.03	36000	9999	9999
-1.95	-22.29	-12.55	0	118	162.11	36000	9999	9999
-4.26	-22.87	-12.64	0.1	136	185.8	36000	9999	9999
-0.31	-23.11	-11.24	0	233	170.24	36000	9999	9999
