7.874321041666666465e-01, -5.132971041666668510e-01
7.575326458333332402e-01, -5.192684791666667410e-01
9.267851249999997654e-01, -6.971595416666666045e-01
8.369786874999999293e-01, -5.790283541666664258e-01
6.010989583333332664e-01, -2.298999999999999655e-01
3.719007708333333384e-01, 2.043789166666666601e-01
3.385325208333333502e-01, 2.222360208333333531e-01
4.206129999999999591e-01, 1.267921333333332790e-01
2.302437499999999693e-01, 5.140952270833333282e-01
8.010452916666666034e-01, 1.247248541666665239e-01
3.904607822916666277e-02, 1.103220291666666464e+00
1.793152312500000123e-01, 1.664393104166666637e+00
3.732525604166666011e-01, 1.520330270833333275e+00
2.014402166666666716e-01, 1.436219270833333006e+00
8.107865416666666658e-02, 1.573444645833333988e+00
4.653389500000000290e-01, 9.517277083333334220e-01
1.391901762499999862e+00, -9.703344375000001742e-02
9.384871020833333022e-01, 3.455869583333333606e-01
6.029014791666666845e-02, 1.549654916666668214e+00
6.934088406250001058e-02, 1.384932374999999771e+00
1.076166666666666764e-02, 1.423442208333332681e+00
1.803359791666666601e-01, 1.034053291666666929e+00
1.636610833333333181e-01, 1.176648774999999647e+00
1.524413583333333599e-01, 1.319341437500000103e+00
2.217440979166666881e-01, 1.423906624999999870e+00
1.762958708333333124e-01, 1.327808893749999664e+00
4.941145833333333154e-02, 1.571669375000000146e+00
2.755088937500000390e-01, 1.244816520833333051e+00
3.226916458333332627e-01, 1.311484587500000520e+00
4.727576458333332954e-01, 1.388348229166666892e+00
5.425891250000000054e-01, 1.636415895833333467e+00
4.915549416666666338e-01, 1.600043791666666548e+00
5.825802464583333951e-01, 1.920756910416666408e+00
7.934585354166666660e-01, 1.722368624999999875e+00
7.990636895833330700e-01, 1.522512125000000438e+00
8.992215916666669306e-01, 1.909983488333333312e+00
7.018201743750002164e-01, 1.719947458333332513e+00
1.145840208333333138e-01, 2.320756000000000263e+00
4.553960874999999908e-01, 1.514036258333333329e+00
4.906306104166666127e-01, 1.175744045833333251e+00
5.689121406249999513e-01, 9.412232291666664530e-01
4.462081333333332567e-01, 9.798481187500001077e-01
4.689317979166666706e-01, 1.156636212499999816e+00
2.808747916666666233e-01, 1.106396660416666622e+00
1.765104681249999585e-01, 9.622188749999999180e-01
2.331198000000000159e-01, 8.998483958333333144e-01
4.815301187500000135e-01, 1.114478249999999893e+00
6.908143645833334512e-01, 5.750874166666665177e-01
5.134878333333331435e-01, 5.443836166666664589e-01
4.468557708333333323e-01, 5.789842083333330836e-01
1.749426968749999978e-01, 9.524516666666668074e-01
1.077245791666666674e-01, 8.625573541666667898e-01
1.982109833333333127e-01, 6.213921479166666373e-01
6.012686583333333168e-01, 7.001359166666668576e-01
1.714248031249999971e-01, 7.263698958333334454e-01
3.972688708333333985e-01, 8.004429166666667816e-01
6.942776458333331790e-01, 1.119804564583332995e+00
1.098189299999999813e+00, 1.023800987500000259e+00
4.357207708333333263e-01, 1.027037652083333308e+00
