0.9	-14.58	-6.79	0	279	179.98	36000	9999	9999
3.26	-17.42	-7.5	0	294	160.87	36000	9999	9999
0.37	-16.41	-7.4	0	299	184.56	36000	9999	9999
0.49	-17.7	-8.01	0	294	149.56	36000	9999	9999
0.47	-18.89	-9.51	0	264	170.12	36000	9999	9999
0.31	-16.01	-7.73	0	267	114.06	36000	9999	9999
-1.66	-13.84	-7.09	0	254	173.77	36000	9999	9999
-4.3	-12.18	-8.24	0	210	129.03	36000	9999	9999
-3.46	-17.02	-9.51	0	179	154.25	37800	9999	9999
0.79	-17.12	-8.18	0	247	179.28	37800	9999	9999
0.95	-15.62	-7.61	0	280	178.29	37800	9999	9999
-2.32	-11.87	-7.41	0	168	95.58	37800	9999	9999
-0.84	-16.68	-8.96	0	160	141.99	37800	9999	9999
-6.33	-13.17	-9.11	0	76	101.07	37800	9999	9999
-7.55	-20.12	-14.4	0	60	207.63	37800	9999	9999
-1.66	-22.19	-13.02	0	107	192.98	37800	9999	9999
0.94	-11.25	-6.41	0	192	156.81	37800	9999	9999
-2.24	-16.82	-8.36	0	212	182.13	37800	9999	9999
-3.42	-10.46	-6.31	0	281	114.17	37800	9999	9999
-0.91	-19.84	-10.65	0	216	150.04	37800	9999	9999
-1.59	-16.95	-9.16	0	206	142.04	37800	9999	9999
3.67	-14.95	-5.7	0	290	164.43	37800	9999	9999
0.48	-14.28	-6.17	0	268	164.37	37800	9999	9999
-3.53	-9.97	-6.91	0.4	82	129.28	37800	9999	9999
-6.28	-18.39	-12.54	0	105	204.93	37800	9999	9999
-6.09	-23.15	-15.04	0	81	195.8	37800	9999	9999
-9.01	-19.04	-14.38	0	59	164.46	37800	9999	9999
-7.08	-23.09	-16.37	0	81	192.84	37800	9999	9999
-5.49	-24.54	-16.51	0.2	89	206.99	37800	9999	9999
-3.81	-19.73	-10.45	0	171	178.26	37800	9999	9999
-3.74	-22.61	-11.92	0	148	168.97	37800	9999	9999
-0.9	-18.52	-9.6	0	190	220.96	37800	9999	9999
-0.65	-19.47	-9.68	0	202	222.32	37800	9999	9999
-4.47	-15.66	-9.23	2.7	247	235.63	37800	9999	9999
-4.45	-20.3	-10.57	0.1	223	203.04	37800	9999	9999
-3.54	-16.87	-10.11	0	194	172.25	37800	9999	9999
-4.05	-17.89	-10.37	0	190	179.14	37800	9999	9999
-5.61	-16.51	-9.42	0	255	216.38	37800	9999	9999
-1.2	-21.53	-10.29	0	239	236.13	37800	9999	9999
2.29	-17.73	-8.35	0	260	234.62	37800	9999	9999
4.44	-16.4	-6.28	0	325	235.93	37800	9999	9999
1.03	-15.98	-6.69	0	314	235.55	37800	9999	9999
-2.33	-11.91	-6.3	0	288	223.88	37800	9999	9999
-1.51	-19.43	-10.15	0	241	241.63	39600	9999	9999
2.29	-12.35	-5.42	0	301	234.18	39600	9999	9999
-3.19	-9.18	-5.78	0	204	121.47	39600	9999	9999
-3.4	-13.5	-8.02	0	262	210.1	39600	9999	9999
1.58	-17.95	-7.94	0	293	247.01	39600	9999	9999
0.97	-8.72	-3.76	0	326	118.41	39600	9999	9999
-1.5	-9.11	-5.59	0	180	145.31	39600	9999	9999
-3.63	-13.13	-7.57	0	134	153.18	39600	9999	9999
3.07	-17.04	-8.12	0	264	256.24	39600	9999	9999
3.52	-15.28	-5.48	0	359	264.84	39600	9999	9999
